année,ordre,nb,prénom,sexe
1932,23,52,Paulette,female
1932,71,15,Gérard,male
1932,67,17,René,male
1932,5,152,Michel,male
1932,44,30,Madeleine,female
1932,73,14,Claudine,female
1932,66,17,Raymonde,female
1932,62,18,Francis,male
1932,61,19,Roland,male
1932,60,19,Lucette,female
1932,56,20,Germaine,female
1932,53,24,Bernard,male
1932,51,26,Suzanne,female
1932,50,26,Marguerite,female
1932,47,28,Maurice,male
1932,38,32,Marcelle,female
1932,79,13,Gisèle,female
1932,36,35,Simone,female
1932,33,36,Marcel,male
1932,32,36,Huguette,female
1932,30,38,Yves,male
1932,27,41,Arlette,female
1932,25,46,Yvette,female
1932,22,54,Rene,male
1932,21,56,Pierrette,female
1932,12,78,Monique,female
1932,63,18,Francoise,female
1932,75,14,Joseph,male
1932,48,27,Gilbert,male
1932,83,13,Solange,female
1932,34,35,Anne,female
1932,93,10,Gabrielle,female
1932,58,19,Carmen,female
1932,57,20,Lucien,male
1932,55,24,Marc,male
1932,52,25,Lucienne,female
1932,49,27,Odette,female
1932,45,29,Michelle,female
1932,43,30,Andree,female
1932,42,31,Louis,male
1932,41,31,Denise,female
1932,39,32,Raymond,male
1932,59,19,Francois,male
1932,28,41,Serge,male
1932,1,349,Jean,male
1932,97,9,Yvan,male
1932,98,8,Charlotte,female
1932,100,8,Henry,male
1932,95,10,Reine,female
1932,13,77,Andre,male
1932,17,63,Ginette,female
1932,18,63,Micheline,female
1932,20,61,Georges,male
1931,8,100,Guy,male
1931,29,41,Marcel,male
1931,28,41,Huguette,female
1931,25,46,Ginette,female
1931,23,47,Paulette,female
1931,21,49,Roger,male
1931,19,52,Rene,male
1931,17,55,Henri,male
1931,15,58,Monique,female
1931,11,79,Christian,male
1931,10,82,Jeannine,female
1931,86,11,Max,male
1931,6,134,Pierre,male
1931,1,360,Jean,male
1931,96,8,Gilberte,female
1931,88,9,Genevieve,female
1931,43,25,Marcelle,female
1931,84,11,Fernand,male
1931,80,13,Renée,female
1931,77,13,Charles,male
1931,76,13,Andrée,female
1931,74,14,Claudine,female
1931,69,16,Mauricette,female
1931,30,37,Henriette,female
1931,60,20,Philippe,male
1931,44,25,Marguerite,female
1931,73,15,Reine,female
1931,99,7,Edith,female
1931,97,8,Louise,female
1931,94,8,Edmond,male
1931,93,8,Anne-marie,female
1931,92,9,Yvan,male
1931,89,9,Gérard,male
1931,87,9,Gabrielle,female
1931,83,11,Alain,male
1931,78,13,Germaine,female
1931,75,14,Françoise,female
1931,72,15,Lucienne,female
1931,45,25,Serge,male
1931,71,15,Bernard,male
1931,66,17,Francis,male
1931,65,17,Denise,female
1931,63,18,Raymonde,female
1931,62,18,Odette,female
1931,58,20,Gisele,female
1931,56,21,Lucette,female
1931,53,21,Eliane,female
1931,51,22,Michelle,female
1931,48,23,Gerard,male
1931,67,17,Lucien,male
1931,2,172,Marie,female
1931,54,21,Gilbert,male
1931,49,23,Nicole,female
1931,91,9,Violette,female
1931,90,9,Rose,female
1931,85,11,Francoise,female
1931,82,12,Francois,male
1931,81,13,Yvonne,female
1931,79,13,Joseph,male
1931,70,15,Annie,female
1931,68,17,Renee,female
1931,59,20,Helene,female
1931,55,21,Liliane,female
1931,47,23,Arlette,female
1931,98,8,Yolande,female
1931,46,24,Georgette,female
1931,41,26,Andree,female
1931,36,32,Louis,male
1931,35,32,Anne,female
1931,32,36,André,male
1931,27,44,Paul,male
1931,26,45,Pierrette,female
1931,9,89,Andre,male
1931,3,152,Jacqueline,female
1931,42,25,Madeleine,female
1931,95,8,Francine,female
1931,57,21,René,male
1931,100,7,Elisabeth,female
1931,64,17,Albert,male
1931,7,114,Claude,male
1931,38,31,Suzanne,female
1931,34,35,Yves,male
1931,33,35,Colette,female
1931,24,47,Simone,female
1931,18,52,Georges,male
1931,16,56,Josette,female
1931,12,75,Christiane,female
1931,5,140,Jacques,male
1931,4,144,Michel,male
1931,39,30,Roland,male
1931,61,19,Marc,male
1931,31,37,Janine,female
1931,52,21,Carmen,female
1931,14,71,Robert,male
1931,20,52,Yvette,female
1931,22,47,Micheline,female
1931,13,73,Jeanne,female
1931,37,32,Raymond,male
1931,40,29,Maurice,male
1931,50,23,Simonne,female
1930,77,14,Alain,male
1930,23,50,Huguette,female
1930,21,55,Rene,male
1930,20,56,Micheline,female
1930,15,74,Jeanne,female
1930,4,148,Claude,male
1930,85,13,Mauricette,female
1930,26,48,Josette,female
1930,82,14,Liliane,female
1930,81,14,Gisèle,female
1930,79,14,Claudine,female
1930,66,18,Lucienne,female
1930,76,15,Renée,female
1930,75,15,Nicole,female
1930,72,16,Solange,female
1930,70,16,Lucette,female
1930,64,18,Genevieve,female
1930,60,20,Francoise,female
1930,57,22,Odette,female
1930,55,24,Renee,female
1930,53,26,Roland,male
1930,52,26,Michelle,female
1930,32,43,Janine,female
1930,29,47,Georges,male
1930,49,27,Yvonne,female
1930,34,39,Serge,male
1930,80,14,Gérard,male
1930,100,8,Helene,female
1930,99,8,Gilberte,female
1930,96,9,William,male
1930,94,9,Marthe,female
1930,92,9,Fernande,female
1930,91,9,Antoine,male
1930,89,10,Antoinette,female
1930,87,11,Philippe,male
1930,84,13,Francois,male
1930,83,13,Emile,male
1930,78,14,Andrée,female
1930,37,38,Gerard,male
1930,71,16,Simonne,female
1930,69,16,Bernard,male
1930,68,17,Daniel,male
1930,65,18,Lucien,male
1930,61,20,Gisele,female
1930,50,26,Andree,female
1930,43,32,Gilbert,male
1930,42,33,Paul,male
1930,41,33,Marguerite,female
1930,38,37,André,male
1930,51,26,Maurice,male
1930,44,30,Anne,female
1930,39,36,Denise,female
1930,97,8,Carmen,female
1930,14,76,Henri,male
1930,13,76,Andre,male
1930,12,83,Christian,male
1930,11,92,Christiane,female
1930,9,99,Michel,male
1930,8,101,Jeannine,female
1930,6,140,Jacques,male
1930,5,147,Jacqueline,female
1930,3,162,Pierre,male
1930,98,8,Geneviève,female
1930,95,9,Regine,female
1930,18,66,Monique,female
1930,93,9,Louise,female
1930,90,10,Françoise,female
1930,88,11,Yolande,female
1930,86,13,Reine,female
1930,74,15,Max,male
1930,73,15,Eliane,female
1930,67,18,René,male
1930,63,19,Germaine,female
1930,62,19,Albert,male
1930,59,20,Francis,male
1930,17,66,Ginette,female
1930,1,354,Jean,male
1930,19,66,Yvette,female
1930,54,24,Joseph,male
1930,33,43,Louis,male
1930,24,50,Roger,male
1930,31,44,Marcelle,female
1930,28,48,Paulette,female
1930,22,52,Colette,female
1930,16,69,Pierrette,female
1930,10,95,Robert,male
1930,2,171,Marie,female
1930,58,20,Fernand,male
1930,56,23,Marc,male
1930,7,108,Guy,male
1930,48,29,Suzanne,female
1930,36,38,Arlette,female
1930,25,49,Raymond,male
1930,47,29,Raymonde,female
1930,30,46,Henriette,female
1930,35,39,Yves,male
1930,27,48,Marcel,male
1930,40,36,Simone,female
1930,45,30,Georgette,female
1930,46,29,Madeleine,female
1929,3,169,Pierre,male
1929,35,36,Marguerite,female
1929,33,41,Maurice,male
1929,23,53,Paulette,female
1929,21,57,Rene,male
1929,19,59,Georges,male
1929,18,60,Janine,female
1929,16,67,Christian,male
1929,11,90,Jeannine,female
1929,36,34,Louis,male
1929,5,123,Jacqueline,female
1929,70,15,Germaine,female
1929,100,8,Armand,male
1929,98,9,Françoise,female
1929,96,9,Alain,male
1929,95,10,Edmond,male
1929,91,11,Claudine,female
1929,81,13,Albert,male
1929,78,14,Mauricette,female
1929,77,14,Gabrielle,female
1929,76,14,Fernande,female
1929,74,14,Carmen,female
1929,43,29,Andree,female
1929,38,32,Henriette,female
1929,67,17,Eliane,female
1929,46,26,Anne,female
1929,48,26,Gerard,male
1929,50,25,Lucien,male
1929,97,9,France,female
1929,93,10,Anne-marie,female
1929,90,12,Gisèle,female
1929,88,12,Gaston,male
1929,84,13,Gérard,male
1929,83,13,Gabriel,male
1929,82,13,Emile,male
1929,80,14,Solange,female
1929,79,14,Odette,female
1929,72,15,Renée,female
1929,71,15,Michelle,female
1929,69,15,François,male
1929,66,18,Roland,male
1929,65,18,Madeleine,female
1929,63,19,René,male
1929,62,19,Gilberte,female
1929,60,20,Serge,male
1929,57,21,Lucette,female
1929,55,21,Francis,male
1929,49,26,Nicole,female
1929,64,19,Simonne,female
1929,47,26,Georgette,female
1929,1,352,Jean,male
1929,31,42,Huguette,female
1929,54,21,Andrée,female
1929,53,22,Marcelle,female
1929,52,24,Arlette,female
1929,51,25,Paul,male
1929,45,27,Renee,female
1929,44,28,Lucienne,female
1929,42,29,André,male
1929,40,31,Raymonde,female
1929,39,31,Marc,male
1929,32,41,Marcel,male
1929,30,43,Yves,male
1929,58,21,Philippe,male
1929,27,50,Raymond,male
1929,26,51,Micheline,female
1929,24,52,Monique,female
1929,20,58,Christiane,female
1929,17,60,Henri,male
1929,12,90,Robert,male
1929,8,98,Andre,male
1929,4,152,Jacques,male
1929,2,170,Marie,female
1929,41,30,Suzanne,female
1929,56,21,Gisele,female
1929,37,33,Denise,female
1929,59,20,Louise,female
1929,6,119,Claude,male
1929,61,20,Yvonne,female
1929,29,44,Pierrette,female
1929,28,46,Gilbert,male
1929,25,51,Colette,female
1929,22,55,Simone,female
1929,15,72,Yvette,female
1929,14,73,Roger,male
1929,13,81,Ginette,female
1929,10,91,Jeanne,female
1929,9,97,Guy,male
1929,7,102,Michel,male
1929,34,40,Josette,female
1929,99,9,Juliette,female
1929,86,12,Daniel,male
1929,73,15,Yolande,female
1929,75,14,Charles,male
1929,85,13,Liliane,female
1929,68,17,Joseph,male
1929,87,12,Fernand,male
1929,89,12,Genevieve,female
1929,92,11,Francoise,female
1929,94,10,Bernard,male
1928,75,16,Francoise,female
1928,5,129,Jacques,male
1928,100,9,Gabrielle,female
1928,98,9,Fernande,female
1928,94,9,Armand,male
1928,92,10,Liliane,female
1928,89,11,Annie,female
1928,88,11,Alain,male
1928,86,12,Claudine,female
1928,82,14,Renée,female
1928,77,16,Mauricette,female
1928,55,23,Arlette,female
1928,72,17,Joseph,male
1928,71,17,Gabriel,male
1928,61,21,Gilberte,female
1928,56,22,Bernard,male
1928,9,98,Michel,male
1928,54,24,Odette,female
1928,50,25,Marguerite,female
1928,45,30,Serge,male
1928,44,30,Colette,female
1928,42,31,Henriette,female
1928,41,31,Andree,female
1928,6,103,Jeanne,female
1928,39,32,Georgette,female
1928,10,95,Andre,male
1928,62,21,Gisele,female
1928,99,9,François,male
1928,96,9,Charles,male
1928,90,11,Gisèle,female
1928,87,12,Rose,female
1928,84,13,Geneviève,female
1928,79,15,Louise,female
1928,78,15,Francois,male
1928,73,17,Solange,female
1928,67,19,Philippe,male
1928,64,20,Yvonne,female
1928,53,24,Lucienne,female
1928,19,66,Paulette,female
1928,51,25,Renee,female
1928,49,26,Lucien,male
1928,47,27,Marc,male
1928,43,31,Lucette,female
1928,33,40,Paul,male
1928,31,43,Gilbert,male
1928,29,45,Huguette,female
1928,28,45,André,male
1928,24,49,Marcel,male
1928,20,60,Christian,male
1928,40,32,Raymonde,female
1928,1,355,Jean,male
1928,38,33,Maurice,male
1928,32,41,Josette,female
1928,69,18,Michelle,female
1928,66,19,Francis,male
1928,65,19,Andrée,female
1928,59,22,Roland,male
1928,58,22,René,male
1928,57,22,Madeleine,female
1928,52,25,Suzanne,female
1928,48,26,Denise,female
1928,46,27,Anne,female
1928,37,33,Marcelle,female
1928,27,46,Louis,male
1928,74,16,Fernand,male
1928,26,46,Janine,female
1928,23,52,Yves,male
1928,22,54,Raymond,male
1928,18,73,Rene,male
1928,16,78,Roger,male
1928,15,78,Ginette,female
1928,13,82,Yvette,female
1928,4,168,Marie,female
1928,3,173,Jacqueline,female
1928,2,205,Pierre,male
1928,70,18,Simonne,female
1928,35,35,Gerard,male
1928,76,16,Gérard,male
1928,7,101,Claude,male
1928,80,15,Marthe,female
1928,36,35,Monique,female
1928,34,39,Pierrette,female
1928,30,45,Micheline,female
1928,25,49,Simone,female
1928,21,60,Georges,male
1928,14,78,Christiane,female
1928,12,84,Robert,male
1928,11,95,Jeannine,female
1928,8,99,Guy,male
1928,17,76,Henri,male
1928,93,9,Antoinette,female
1928,97,9,Emile,male
1928,91,10,Eliane,female
1928,83,13,Daniel,male
1928,85,13,Juliette,female
1928,95,9,Catherine,female
1928,81,14,Genevieve,female
1928,60,21,Albert,male
1928,63,20,Nicole,female
1928,68,18,Germaine,female
1927,81,12,Gérard,male
1927,18,57,Michel,male
1927,15,71,Roger,male
1927,7,117,Jeanne,female
1927,6,124,Robert,male
1927,4,141,Jacqueline,female
1927,100,9,Gabrielle,female
1927,89,11,Solange,female
1927,87,11,Geneviève,female
1927,86,11,Francoise,female
1927,82,12,Mauricette,female
1927,47,30,Marc,male
1927,78,13,Armand,male
1927,77,14,Yolande,female
1927,73,16,Helene,female
1927,71,17,Roland,male
1927,68,18,Francois,male
1927,64,19,Albert,male
1927,59,21,Arlette,female
1927,51,27,Simonne,female
1927,50,28,Lucienne,female
1927,48,29,Maurice,male
1927,20,55,Christiane,female
1927,42,32,Huguette,female
1927,37,33,Lucien,male
1927,69,18,Louise,female
1927,96,9,Antoine,male
1927,94,10,Philippe,male
1927,93,10,Marthe,female
1927,91,10,Henry,male
1927,90,10,Francis,male
1927,85,11,Bernard,male
1927,79,13,Reine,female
1927,76,14,Carmen,female
1927,72,16,Eliane,female
1927,70,17,Germaine,female
1927,67,19,Nicole,female
1927,38,33,Suzanne,female
1927,65,19,Charles,male
1927,58,22,Odette,female
1927,56,23,Monique,female
1927,55,23,Genevieve,female
1927,54,24,Andrée,female
1927,53,25,Anne,female
1927,52,26,René,male
1927,46,30,Josette,female
1927,45,30,Gilbert,male
1927,43,32,Madeleine,female
1927,44,32,Yvonne,female
1927,25,48,Yves,male
1927,41,32,Georgette,female
1927,61,21,Lucette,female
1927,99,9,Gabriel,male
1927,98,9,Fernand,male
1927,95,9,Annie,female
1927,92,10,Liliane,female
1927,83,12,Renée,female
1927,75,15,Gisèle,female
1927,74,15,Emile,male
1927,66,19,Gilberte,female
1927,63,20,Serge,male
1927,62,20,Joseph,male
1927,60,21,Janine,female
1927,19,57,Paulette,female
1927,57,22,Gisele,female
1927,49,29,Renee,female
1927,40,32,Colette,female
1927,39,32,André,male
1927,35,37,Denise,female
1927,22,52,Christian,male
1927,14,78,Georges,male
1927,10,98,Guy,male
1927,8,117,Jeannine,female
1927,36,34,Raymonde,female
1927,16,69,Claude,male
1927,5,138,Jacques,male
1927,21,54,Marcel,male
1927,13,80,Rene,male
1927,26,44,Louis,male
1927,33,39,Henriette,female
1927,32,41,Simone,female
1927,31,41,Paul,male
1927,30,41,Gerard,male
1927,29,43,Andree,female
1927,27,44,Marcelle,female
1927,24,48,Raymond,male
1927,23,52,Pierrette,female
1927,17,63,Yvette,female
1927,34,39,Marguerite,female
1927,12,84,Ginette,female
1927,97,9,Catherine,female
1927,11,93,Henri,male
1927,80,12,Daniel,male
1927,84,11,Alain,male
1927,88,11,Michelle,female
1927,28,44,Micheline,female
1927,1,359,Jean,male
1927,2,211,Pierre,male
1927,3,195,Marie,female
1927,9,113,Andre,male
1926,25,49,Marcelle,female
1926,95,10,Rolland,male
1926,18,70,Christiane,female
1926,16,76,Ginette,female
1926,15,82,Claude,male
1926,14,90,Roger,male
1926,11,92,Jeannine,female
1926,10,93,Georges,male
1926,2,215,Marie,female
1926,96,9,Antoine,male
1926,20,60,Marcel,male
1926,81,12,Gabrielle,female
1926,93,10,Nicole,female
1926,89,10,Gabriel,male
1926,88,10,Claudine,female
1926,85,11,Janine,female
1926,76,13,Emile,male
1926,69,16,Gisèle,female
1926,68,16,Francois,male
1926,65,17,Charles,male
1926,64,18,Francoise,female
1926,27,48,Marguerite,female
1926,62,19,Louise,female
1926,26,48,Louis,male
1926,58,23,Anne,female
1926,29,46,Andree,female
1926,31,42,Denise,female
1926,52,28,Andrée,female
1926,92,10,Michelle,female
1926,91,10,Lucette,female
1926,90,10,Juliette,female
1926,83,12,Max,male
1926,75,13,Carmen,female
1926,73,14,Colette,female
1926,71,16,Yolande,female
1926,67,16,Arlette,female
1926,66,17,Liliane,female
1926,61,19,Helene,female
1926,60,19,Genevieve,female
1926,56,25,Gisele,female
1926,54,27,Monique,female
1926,50,29,Madeleine,female
1926,47,30,Josette,female
1926,46,31,Huguette,female
1926,43,33,Renee,female
1926,40,35,Lucien,male
1926,37,37,Raymond,male
1926,33,39,Micheline,female
1926,59,20,Gaston,male
1926,97,9,Antoinette,female
1926,48,30,Raymonde,female
1926,53,27,Albert,male
1926,94,10,Paule,female
1926,87,10,Alice,female
1926,80,12,Daniel,male
1926,79,12,Armand,male
1926,78,13,Marthe,female
1926,77,13,Fernand,male
1926,74,14,Francis,male
1926,70,16,Joseph,male
1926,63,19,Serge,male
1926,55,26,René,male
1926,49,29,Germaine,female
1926,100,9,Françoise,female
1926,45,32,Gilbert,male
1926,44,33,Suzanne,female
1926,39,35,Georgette,female
1926,36,37,Gerard,male
1926,30,44,Christian,male
1926,12,92,Robert,male
1926,8,101,Guy,male
1926,7,128,Jeanne,female
1926,6,129,Andre,male
1926,5,135,Jacques,male
1926,99,9,Fernande,female
1926,42,34,Lucienne,female
1926,13,91,Rene,male
1926,4,185,Jacqueline,female
1926,23,51,Paul,male
1926,41,34,Henriette,female
1926,38,36,Yvonne,female
1926,34,39,Simonne,female
1926,32,41,Maurice,male
1926,28,46,André,male
1926,22,53,Simone,female
1926,19,64,Paulette,female
1926,17,76,Yvette,female
1926,9,96,Henri,male
1926,21,58,Michel,male
1926,3,191,Pierre,male
1926,98,9,Edmond,male
1926,86,11,Philippe,male
1926,24,50,Pierrette,female
1926,84,12,Roland,male
1926,82,12,Mauricette,female
1926,72,15,Gilberte,female
1926,57,25,Marc,male
1926,51,29,Odette,female
1926,35,39,Yves,male
1926,1,353,Jean,male
1925,98,10,Raoul,male
1925,91,11,Rolland,male
1925,95,10,Gaston,male
1925,97,10,Julien,male
1925,12,88,Yvette,female
1925,2,206,Pierre,male
1925,4,140,Jeanne,female
1925,8,115,Robert,male
1925,9,108,Henri,male
1925,85,13,Louise,female
1925,89,12,Juliette,female
1925,78,15,Bernard,male
1925,70,18,Roland,male
1925,68,18,Nicole,female
1925,59,21,Genevieve,female
1925,26,48,Marcel,male
1925,21,56,Simone,female
1925,13,87,Roger,male
1925,6,133,Jacqueline,female
1925,99,10,Reine,female
1925,96,10,Gisèle,female
1925,81,14,Carmen,female
1925,15,79,Rene,male
1925,14,83,Jeannine,female
1925,51,29,Lucien,male
1925,18,70,Christiane,female
1925,57,24,Josette,female
1925,76,16,Monique,female
1925,93,10,Etienne,male
1925,92,10,Emilienne,female
1925,86,13,Philippe,male
1925,84,13,Gilberte,female
1925,79,15,Max,male
1925,74,16,Helene,female
1925,72,16,Emile,male
1925,71,17,Colette,female
1925,62,20,Marthe,female
1925,56,24,Andrée,female
1925,22,53,Henriette,female
1925,55,25,Gerard,male
1925,48,30,Marc,male
1925,47,32,Pierrette,female
1925,46,32,Huguette,female
1925,42,34,André,male
1925,40,36,Odette,female
1925,39,36,Germaine,female
1925,33,41,Micheline,female
1925,29,45,Denise,female
1925,23,52,Christian,male
1925,94,10,Francoise,female
1925,75,16,Lucette,female
1925,67,18,Eliane,female
1925,30,45,Michel,male
1925,66,18,Daniel,male
1925,65,18,Charles,male
1925,64,19,Joseph,male
1925,61,20,Francis,male
1925,60,21,René,male
1925,58,22,Gisele,female
1925,53,25,Fernand,male
1925,52,26,Gilbert,male
1925,44,33,Lucienne,female
1925,37,38,Maurice,male
1925,27,47,Simonne,female
1925,73,16,Gérard,male
1925,25,49,Raymonde,female
1925,24,49,Louis,male
1925,20,59,Raymond,male
1925,16,71,Ginette,female
1925,11,97,Georges,male
1925,10,101,Guy,male
1925,5,136,Jacques,male
1925,3,203,Marie,female
1925,1,384,Jean,male
1925,63,20,Mauricette,female
1925,69,18,Renée,female
1925,38,37,Marguerite,female
1925,77,15,Arlette,female
1925,31,45,Suzanne,female
1925,80,15,Paule,female
1925,50,29,Georgette,female
1925,49,30,Yvonne,female
1925,45,33,Paul,male
1925,43,33,Anne,female
1925,41,35,Albert,male
1925,36,38,Madeleine,female
1925,35,39,Renee,female
1925,34,41,Yves,male
1925,32,43,Andree,female
1925,54,25,Francois,male
1925,28,46,Marcelle,female
1925,90,11,Armand,male
1925,19,59,Claude,male
1925,83,14,Yolande,female
1925,87,12,Alice,female
1925,88,12,Gabrielle,female
1925,82,14,Fernande,female
1925,100,9,Alfred,male
1925,7,130,Andre,male
1925,17,71,Paulette,female
1924,58,22,Francois,male
1924,20,57,Henriette,female
1924,14,83,Georges,male
1924,13,85,Jeannine,female
1924,8,117,Rene,male
1924,96,10,Gaston,male
1924,93,10,Emilienne,female
1924,23,52,Raymond,male
1924,68,18,Andrée,female
1924,64,19,Arlette,female
1924,59,21,Charles,male
1924,88,11,Yolande,female
1924,49,28,Yvonne,female
1924,45,31,Michel,male
1924,41,34,Yves,male
1924,22,55,Simone,female
1924,83,12,Mauricette,female
1924,76,14,Daniel,male
1924,75,15,Fernande,female
1924,69,18,Eliane,female
1924,65,19,Genevieve,female
1924,55,24,Fernand,male
1924,19,64,Marcelle,female
1924,24,51,Suzanne,female
1924,97,10,Geneviève,female
1924,29,44,Madeleine,female
1924,30,42,Raymonde,female
1924,91,10,Bernard,male
1924,90,10,Armand,male
1924,80,13,Juliette,female
1924,78,14,Renée,female
1924,63,20,Marthe,female
1924,94,10,France,female
1924,92,10,Charlotte,female
1924,89,10,Antoine,male
1924,87,11,Reine,female
1924,85,11,Gabrielle,female
1924,73,16,Gabriel,male
1924,57,23,Gilberte,female
1924,52,27,Joseph,male
